name,model,steps,prompt,strategy,batch_size,gen_length,ignore_pad,n_problems,temperature,use_confidence_weighting,avg_diversity,avg_time,cumulative_at_1,cumulative_at_10,cumulative_at_11,cumulative_at_12,cumulative_at_13,cumulative_at_14,cumulative_at_15,cumulative_at_16,cumulative_at_2,cumulative_at_3,cumulative_at_4,cumulative_at_5,cumulative_at_6,cumulative_at_7,cumulative_at_8,cumulative_at_9,pass_at_1,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,std_diversity,std_time
trial_30_baseline_alpha0.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,-9.179115295410156e-08,19.45080798149109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,1.2906022939576805e-07,2.202458733057457
trial_224_orthogonal_projection_alpha16.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.3381481970846653,21.16614426970482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.78,0.785,0.805,0.81,0.81,0.82,0.82,0.495,0.57,0.63,0.69,0.725,0.74,0.76,0.77,0.1106529314742041,2.682016379078868
trial_31_baseline_alpha0.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.0827213607728481,22.64591656684875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.725,0.74,0.75,0.755,0.755,0.755,0.755,0.645,0.67,0.68,0.69,0.715,0.715,0.72,0.72,0.0965875560971905,2.678371248864218
trial_225_orthogonal_projection_alpha32.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.1509514531493186,19.374165031909943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.8,0.8,0.8,0.815,0.815,0.825,0.825,0.695,0.73,0.74,0.755,0.77,0.77,0.785,0.8,0.0884088172323437,2.431997725938595
trial_32_baseline_alpha0.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1446906462311744,22.581546856164938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585,0.79,0.8,0.8,0.805,0.815,0.825,0.825,0.68,0.71,0.74,0.765,0.775,0.785,0.785,0.785,0.1456290607768505,2.6608270239767453
trial_226_orthogonal_projection_alpha32.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1654980984330177,21.118574706316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.845,0.845,0.845,0.845,0.85,0.855,0.86,0.685,0.73,0.755,0.775,0.8,0.805,0.815,0.83,0.0931246687657852,2.687266160212625
trial_33_baseline_alpha0.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2436071805655956,25.498890209198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.815,0.82,0.83,0.84,0.845,0.86,0.865,0.59,0.66,0.7,0.725,0.755,0.76,0.77,0.795,0.1797037492143015,3.1166346231723407
trial_227_orthogonal_projection_alpha32.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1774063502252102,21.16099996805191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.83,0.835,0.835,0.845,0.845,0.85,0.86,0.65,0.74,0.75,0.78,0.785,0.805,0.815,0.825,0.1009656932383902,2.6983596998185893
trial_34_baseline_alpha0.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.4517127132415771,22.5628590130806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.705,0.73,0.735,0.745,0.76,0.76,0.775,0.415,0.49,0.58,0.615,0.63,0.65,0.68,0.7,0.110028905992153,2.654654568570024
trial_228_orthogonal_projection_alpha32.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2002944269776344,22.39208081364632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.845,0.85,0.855,0.87,0.88,0.885,0.89,0.63,0.7,0.745,0.77,0.795,0.8,0.825,0.84,0.1119019500346911,2.8468321052109995
trial_35_baseline_alpha0.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,-9.179115295410156e-08,19.435371924638748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,1.2906022939576805e-07,2.152766848488461
trial_229_orthogonal_projection_alpha32.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.2794105604290962,21.170755977630616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.785,0.795,0.825,0.85,0.855,0.855,0.855,0.545,0.62,0.68,0.715,0.725,0.735,0.765,0.77,0.1058237487521207,2.6883300883554373
trial_36_baseline_alpha0.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.0816492041945457,22.61831874728203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555,0.725,0.73,0.73,0.735,0.735,0.735,0.74,0.615,0.655,0.68,0.7,0.705,0.71,0.71,0.71,0.0902755875098715,2.660656176882468
trial_230_orthogonal_projection_alpha64.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.1565489737689495,19.36785857319832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.785,0.79,0.79,0.815,0.815,0.815,0.82,0.685,0.715,0.745,0.755,0.765,0.775,0.78,0.785,0.0957843480886531,2.443361299031392
trial_37_baseline_alpha0.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1426877154409885,22.55509330868721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.78,0.78,0.795,0.805,0.805,0.805,0.81,0.615,0.68,0.71,0.72,0.73,0.74,0.755,0.76,0.1414084343051132,2.6509285933699065
trial_231_orthogonal_projection_alpha64.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1764226241409778,21.124709240198136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.835,0.835,0.835,0.84,0.845,0.85,0.85,0.665,0.74,0.755,0.795,0.8,0.81,0.83,0.835,0.1021084211289634,2.69252214070747
trial_38_baseline_alpha0.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.242736912369728,25.426447882652283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.765,0.785,0.785,0.795,0.805,0.805,0.815,0.59,0.635,0.695,0.725,0.74,0.74,0.75,0.76,0.1873847207650066,3.0961728882609907
trial_232_orthogonal_projection_alpha64.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1894265128672123,21.14474050402641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.835,0.84,0.855,0.855,0.855,0.855,0.86,0.685,0.72,0.78,0.8,0.805,0.82,0.835,0.835,0.1037717976650435,2.685655143751923
trial_233_orthogonal_projection_alpha64.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2104303070902824,22.28939839720726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.835,0.835,0.845,0.845,0.845,0.855,0.86,0.68,0.745,0.765,0.79,0.805,0.815,0.82,0.82,0.1104599049696356,2.850998958545594
trial_39_baseline_alpha0.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.4503911486268043,22.546544350385663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.71,0.72,0.725,0.735,0.75,0.765,0.77,0.485,0.555,0.59,0.63,0.655,0.67,0.685,0.7,0.1117402242105223,2.6565416926389824
trial_234_orthogonal_projection_alpha64.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.2586136591434478,21.117358564138417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.835,0.84,0.85,0.855,0.86,0.865,0.87,0.515,0.61,0.685,0.74,0.765,0.795,0.82,0.825,0.1022413346422956,2.665609623893672
trial_235_orthogonal_projection_alpha128.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.1592995385825634,19.34959932088852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.805,0.815,0.815,0.82,0.825,0.835,0.84,0.69,0.735,0.755,0.765,0.77,0.775,0.785,0.805,0.0959063702204444,2.4740892837464417
trial_236_orthogonal_projection_alpha128.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1769253538548946,21.11164556980133,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.595,0.855,0.86,0.86,0.86,0.865,0.87,0.875,0.69,0.75,0.785,0.81,0.815,0.82,0.84,0.855,0.1046020254398004,2.7093218147005804
trial_237_orthogonal_projection_alpha128.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1902893298864365,21.113955165147782,0.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,0.52,0.845,0.85,0.855,0.855,0.86,0.875,0.88,0.675,0.72,0.74,0.775,0.79,0.795,0.805,0.815,0.1043110591323046,2.6968192893884866
trial_239_orthogonal_projection_alpha128.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.2522233465313911,21.177302927970885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.835,0.835,0.845,0.845,0.855,0.855,0.86,0.585,0.67,0.725,0.765,0.79,0.805,0.825,0.835,0.1071958922445713,2.714540816723219
trial_241_orthogonal_projection_alpha128.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2142639146745205,22.350148161649702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.84,0.84,0.845,0.85,0.85,0.85,0.855,0.655,0.7,0.725,0.755,0.78,0.795,0.805,0.83,0.1164906151223691,2.8911024503911475
trial_0_joint_alpha2.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0421061918139457,18.609113434553148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.63,0.63,0.63,0.63,0.63,0.635,0.635,0.6,0.61,0.61,0.61,0.61,0.61,0.61,0.625,0.0503070035719153,2.4572680797302424
trial_1_joint_alpha2.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1083719028532505,19.582566968202592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.675,0.675,0.68,0.685,0.705,0.705,0.72,0.595,0.615,0.62,0.63,0.645,0.665,0.665,0.67,0.1006157713111459,2.574077272748046
trial_2_joint_alpha2.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1622135788202285,20.65331499934197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.755,0.765,0.775,0.785,0.79,0.795,0.795,0.585,0.66,0.7,0.715,0.72,0.725,0.73,0.74,0.1347544295714995,2.675144308002363
trial_3_joint_alpha2.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2503984145075082,20.931218631267548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.8,0.805,0.82,0.82,0.83,0.83,0.835,0.59,0.67,0.715,0.73,0.755,0.77,0.77,0.78,0.1713164768796299,2.689068904513473
trial_4_joint_alpha2.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.4556045459210873,20.667387377023697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.69,0.705,0.715,0.72,0.73,0.745,0.75,0.435,0.51,0.565,0.605,0.635,0.655,0.675,0.685,0.1114946474635632,2.692410426352658
trial_5_joint_alpha8.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0652252221107482,17.538914370536805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.545,0.575,0.59,0.6,0.6,0.6,0.61,0.62,0.0565233232035857,2.2953838612772346
trial_0_batched_orth_alpha2.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.161846849322319,23.547438576221467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.79,0.795,0.805,0.81,0.82,0.82,0.82,0.655,0.695,0.715,0.735,0.75,0.76,0.78,0.79,0.1439880159588813,2.6512340062563275
trial_6_joint_alpha8.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.0999488626420498,19.550036504268647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.675,0.68,0.685,0.685,0.69,0.695,0.695,0.56,0.6,0.605,0.625,0.635,0.645,0.65,0.67,0.0803036069733184,2.600201892312943
trial_7_joint_alpha8.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1383826276659965,20.6456316781044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.725,0.73,0.745,0.755,0.755,0.76,0.76,0.55,0.595,0.615,0.63,0.675,0.68,0.69,0.71,0.0890989061583197,2.6952095921300296
trial_8_joint_alpha8.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2186501432955265,20.874978078603743,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.795,0.795,0.81,0.815,0.83,0.835,0.85,0.555,0.61,0.65,0.69,0.725,0.74,0.76,0.78,0.1212286216524147,2.7162758688909383
trial_9_joint_alpha8.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.4095528589189053,20.67257540345192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.77,0.77,0.79,0.8,0.805,0.81,0.81,0.5,0.58,0.63,0.65,0.675,0.72,0.755,0.76,0.112550587062018,2.688289207665492
trial_1_batched_orth_alpha8.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1593997031450271,23.55877781033516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.815,0.82,0.82,0.825,0.835,0.84,0.845,0.635,0.68,0.705,0.73,0.755,0.77,0.785,0.81,0.1166225312513835,2.6260516061832027
trial_10_joint_alpha16.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0791130861639976,17.55529788851738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.605,0.605,0.605,0.61,0.61,0.615,0.615,0.52,0.565,0.575,0.575,0.575,0.575,0.575,0.6,0.058146521077504,2.341892515343511
trial_11_joint_alpha16.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.0936531054973602,20.71425971984863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.625,0.625,0.63,0.635,0.64,0.645,0.655,0.54,0.58,0.59,0.6,0.6,0.6,0.6,0.625,0.0730826180828833,2.705814223518052
trial_2_batched_orth_alpha16.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1720331162214279,23.563079615831377,0.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,0.54,0.83,0.835,0.835,0.845,0.85,0.85,0.86,0.63,0.725,0.74,0.76,0.79,0.815,0.815,0.82,0.1063730819425388,2.636239950045385
