name,model,steps,prompt,strategy,use_wandb,batch_size,gen_length,ignore_pad,n_problems,output_dir,temperature,wandb_entity,wandb_project,use_confidence_weighting,_runtime,_step,_timestamp,_wandb,avg_diversity,avg_time,cumulative_at_1,cumulative_at_10,cumulative_at_11,cumulative_at_12,cumulative_at_13,cumulative_at_14,cumulative_at_15,cumulative_at_16,cumulative_at_2,cumulative_at_3,cumulative_at_4,cumulative_at_5,cumulative_at_6,cumulative_at_7,cumulative_at_8,cumulative_at_9,pass_at_1,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,results_table,std_diversity,std_time
trial_106_joint_alpha32.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-29,0.5,,text_dpp,True,4161.0,0.0,1771165569.952165,{'runtime': 4161},0.09714628249406816,20.7971898829937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.605,0.615,0.615,0.615,0.615,0.615,0.615,0.51,0.535,0.545,0.555,0.575,0.575,0.585,0.595,"{'_latest_artifact_path': 'wandb-client-artifact://pgagczg3f7341wbqu1hfblnbzwgntmvzd8tz2l5plnr9phaagb0bhz0vjxmor3s4l9j3sjrzr0yw0m3shrd2trxbapm11o8jyrd3b2oktwor87sro77es5q156gbn4tp:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://5g784fv6cffg1fc3h6ro23c0qwp6eqhbrru4dzj0xcxfj6ulx6oc5bmdt0f3ek5kp0cfxo9h2hz07akl9gfvyl6svxeeqcz5p09mzv34u50c8sgr5wctn3m7hm9l1c4g/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_7e509a07aa03eb1a38a4.table.json', 'sha256': '7e509a07aa03eb1a38a4b32a7b0701ee11519e22f02d2cd93dfb0de886c3b89b', 'size': 1446804}",0.07972109664472435,2.703126771414657
trial_42_batched_orth_alpha2.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/16-25-58,1.0,,text_dpp,True,4731.0,0.0,1771166775.3971407,{'runtime': 4731},0.15961766481399536,23.594239852428437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535,0.78,0.78,0.785,0.79,0.795,0.805,0.805,0.625,0.69,0.73,0.74,0.745,0.75,0.765,0.775,"{'_latest_artifact_path': 'wandb-client-artifact://ozu7hcvwfvl5w39oe7n4vkq0eqjzoetjj5677ai0j92ynnbdymgb1bec2nps2em700f8q6vhg5pdxomu9h85cfgkw0obvc2o4o8er90rr5qn9lnbfdwamb8z673rbeyc:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://bhnsxuq0ubt6cw5n91cak63beraqsdrj8b6l7mklb4onhnx05cl5jy7fhllxf2m6syi9nlybnptagot1ur3s9zz3sgb7hdg4crgjr94j9gt1byoljtv0xh8v6wt637ul/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_cfeee985305d59ea5d32.table.json', 'sha256': 'cfeee985305d59ea5d323074e4d6041b1a2f4d376b1b04e8f82288f786d6ae21', 'size': 1414222}",0.1437891232082899,2.6470234964102746
trial_107_joint_alpha32.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-43,1.0,,text_dpp,True,3933.0,0.0,1771168840.1759307,{'runtime': 3933},0.10836675971746444,19.654052189588548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.615,0.625,0.635,0.635,0.635,0.635,0.64,0.515,0.54,0.555,0.565,0.59,0.59,0.595,0.61,"{'_latest_artifact_path': 'wandb-client-artifact://75kgonn0j7s3k3cauaf5cyozzhaj5x9unja2r5s8rgeg918eh7h7jzdlqpi6fr140xde8myhoiqgr1fvac5zqzy5a5qte841eh3g7ra6czhes8marjw6ao2grgafdlxy:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://xdynyzo9d5y13tpm6l6kwklzaegfcrb2hzawo5wb4pffmlggovqtd4d6oupn0ucipuova42bp5hkjs78rj4ygzi5ncm5e91pa2guzzc41ngb8wabrwfnjrllhspneg20/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_6607e71dfbcfec8cd640.table.json', 'sha256': '6607e71dfbcfec8cd640fca717ac372dd023c49a517725c366bc2c7e58f02f3e', 'size': 1441950}",0.08344284165433788,2.6063119849438983
trial_108_joint_alpha32.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-29,1.5,,text_dpp,True,4406.0,0.0,1771169983.6402462,{'runtime': 4406},0.15116980001330377,22.02223985671997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.7,0.7,0.72,0.72,0.72,0.72,0.735,0.54,0.59,0.615,0.625,0.645,0.645,0.655,0.685,"{'_latest_artifact_path': 'wandb-client-artifact://12im977p6p4vtgqux3c97jremfvg4hgqciklsb38rb3m0nqrijgxmkcksxaimnk6yrvz70xchof5qsrsxzyb64eyzk9edxx45m75ub87va7drqi4p0tjewxz377ng9mw:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://zrs8oxii8ahh6qtwhupha7nlplslgjxz4n8rssqrawwydvett0axpafv4su4ye7b2dh9r3akm04dxvq37vwigeqyu9rofbtjkuk7pk2y7xk4v8ompujrf8958eanwbwi/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_34874842a679cfa92c2b.table.json', 'sha256': '34874842a679cfa92c2bd23089b52fad9f810e8580397f8e4ef22a49b91e84af', 'size': 1446597}",0.09055319412165104,2.8134651001280537
trial_43_batched_orth_alpha8.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/16-25-58,1.0,,text_dpp,True,4736.0,0.0,1771171541.8852804,{'runtime': 4736},0.15622238889336587,23.61876776576042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.805,0.81,0.81,0.81,0.815,0.82,0.825,0.62,0.67,0.71,0.72,0.745,0.77,0.785,0.785,"{'_latest_artifact_path': 'wandb-client-artifact://9hoh877rnl1oyto46yzw4mmip44jc8nswzld9vv5p1lace2gqetggergeytsby3oqu4t63eq8lsbz43fx9mati5k619wm5lpdg3zg98m2f2sdlt41on2uouqhhse2vr0:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://qz4ovvm1puoyk083ik2if8pemxlg905ft9hvcrdt8b5y7c1x4w8y2puo37loc19kaevmdetiy16colr1m7317hlihwpj8n6qc8u6kk9eq5gw6yysl2kg73gz1gw3qqgv/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_07da73c76ba1ce4bf836.table.json', 'sha256': '07da73c76ba1ce4bf836f077e269ec1c88a5c4a6edfc427533d1cbe5d9121c7a', 'size': 1428232}",0.10643068652035446,2.6527178896886663
trial_109_joint_alpha32.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-43,2.0,,text_dpp,True,3932.0,0.0,1771172780.0071094,{'runtime': 3932},0.29021065041422844,19.651487877368925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.725,0.73,0.74,0.74,0.76,0.765,0.77,0.48,0.56,0.61,0.64,0.675,0.685,0.71,0.725,"{'_latest_artifact_path': 'wandb-client-artifact://mdu0pzvdnswhn0icgzl4aohcvotpnrk6i2mj76r8qc4u73x36jbphc6taqpqgjathzpxvnimt8f0hlxvg1c9ktnheeumt53qh58nif1gbe6hezfuj2khvfzgrnaf3r76:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://gfsgstrhvduix0l7mzws17unr8zt3queed28yr244ovrjb9llwzcayn6vp6zle6e4k04zezaxqvvmb08whdoonfruzepne5hp1ac8wq0hbzzshxe8plr9nmzmp33kmg1/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_e21b0e30f8498df2aff4.table.json', 'sha256': 'e21b0e30f8498df2aff413fc66f0314bbf54c8ea47bc44fc9a281e2679397eca', 'size': 1477038}",0.10878676942825964,2.592557422759673
trial_110_joint_alpha64.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-29,0.0,,text_dpp,True,3747.0,0.0,1771173737.6263974,{'runtime': 3747},0.10637513771653176,18.72676245212555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.625,0.645,0.645,0.645,0.645,0.645,0.645,0.53,0.555,0.57,0.575,0.58,0.595,0.595,0.615,"{'_latest_artifact_path': 'wandb-client-artifact://o8yhapkrbyf87mrahr219c3r6x9xy6oom8ux8ybg4vm8oziy90kzkw0a7uckb7g6p1s5s439vsaoynpvcqpqc7refsm3ws5n43egcj1ustiyrayw7yadnqx0pk7ld7zw:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://p5xyazr7wzhru10r6lek0revigcolt6ixd8oq8di3mruaqiew9zo80q3ryjox3dmqjyvjyopsng1xhm03rzwk7s9ei85ktycx4oultwhyveowgb1e2ccnu396zu7ywmu/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_dc76d1c14df8039e7dab.table.json', 'sha256': 'dc76d1c14df8039e7dab3d72b94253ea0365103743d6fc5c9095ea7861ec63b0', 'size': 1440680}",0.07995157100993382,2.462142657989658
trial_44_batched_orth_alpha16.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/16-25-58,1.0,,text_dpp,True,4735.0,0.0,1771176308.092537,{'runtime': 4735},0.1693434289097786,23.61575241446495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.805,0.815,0.82,0.825,0.825,0.83,0.83,0.655,0.7,0.725,0.745,0.775,0.785,0.785,0.79,"{'_latest_artifact_path': 'wandb-client-artifact://16ca9ww01k1alw13ea93vjt6w29eikjjmm1bd3qkg91qjq9vhqemw2rgwnbq55k8vvspzisphwimnq5p9tdlizw7jc57lyixvarv94ir3cajblzq1pp3oposfctcb9tp:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://ctv512tgjj43r3yu3z8a34z4870xo0sytdfoozm3lxpa7v5nw8dpkx2rc9taaiijdfllznb8x0icwqo3x0s258ts6imzs57xlu7a9v59w2scwlyds5i6ml3fibropbt5/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_4a2878efa52be23defda.table.json', 'sha256': '4a2878efa52be23defda068d7af4ffdaffba4b67a6c8d5df0a88f067bf950e2b', 'size': 1429697}",0.10456963251127104,2.657367747226631
trial_111_joint_alpha64.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-43,0.5,,text_dpp,True,3945.0,0.0,1771176731.7554784,{'runtime': 3945},0.10707827985286712,19.71346913099289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.625,0.64,0.64,0.64,0.64,0.64,0.64,0.525,0.55,0.565,0.57,0.575,0.59,0.59,0.615,"{'_latest_artifact_path': 'wandb-client-artifact://22thn0mp1frgg5wngfbofh0vozdk67624pjn24jsf6qsaadydo3fp5dubgxo1me5q5ygtngqerbdhwfhbzjhtoxwt159ckz64b619qpyhwkmshz0vlo3mgvkhq92ijkl:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://8p8sa836jcux7zga1kazxdrtutpl1hywm3wre4mkvp66z5ibonrwjw5coi9410nhuawdg4p05apz1dzxmd9bcaz22t0fxanlv64oqx8n68z22a0s0pbj5k4b4pvbnj20/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_65b9a85fc7f1aca1c4f1.table.json', 'sha256': '65b9a85fc7f1aca1c4f1b6ef2caef456dc4cce3d2acccfd366b1cb08bd3d6482', 'size': 1440402}",0.0798715801172436,2.580514622057012
trial_112_joint_alpha64.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-29,1.0,,text_dpp,True,4152.0,0.0,1771177896.3991446,{'runtime': 4152},0.11115739300847054,20.74959468007088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.64,0.655,0.655,0.665,0.665,0.665,0.665,0.54,0.565,0.59,0.595,0.6,0.61,0.615,0.635,"{'_latest_artifact_path': 'wandb-client-artifact://lw6wzzq26jg4r81y4sjwy28x3ihgza93szx9080vix6qwmkuygstrgn64ql1py0fjkjvphlt2nsxespllpouf31qn8yrx5319jqk09f9cjrecwgpvlsrgly6d2xdnoi3:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://qonh21aee83mnyddq7nrhj7j7yb5p2i1zje9ahbq4l5ions1l5rtuha70p6n4ykaoh6mjfu07whwx7g9dz9enupymmmvqkejiyre3eitd6nefl9xqfg02rpn3477telf/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_e1addbea11debf79524c.table.json', 'sha256': 'e1addbea11debf79524cdf332b62aaa50cafd8f897f058258fa7fec129e8bfd3', 'size': 1439772}",0.08013623825690071,2.70149107028621
trial_45_batched_orth_alpha32.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/16-25-58,1.0,,text_dpp,True,4734.0,0.0,1771181073.040253,{'runtime': 4734},0.1860428510606289,23.610857919454578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.81,0.82,0.825,0.84,0.84,0.845,0.85,0.635,0.68,0.73,0.765,0.785,0.79,0.8,0.805,"{'_latest_artifact_path': 'wandb-client-artifact://r8dbjcvlvnzg9bg6i13ja6s11wztdoez9un57xy5meigmun6ngh0scchijgsw5axsqbed49aqs5oa2xeaqqo0ibckcmhiqxyo84bpq1ove52m3tl8ae2uzk6ow2j1vi4:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://iixtzx95bw748mu3zobrui3ep5tb8v9qfjv4boe4lpxq42a7ky5jph88ylcbuh8kingu2g3fts10ur66ap1u449gyyu1171md079ctpsrb85tt5omefz1eng34skhkuc/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_6dcb87ef559cf12b0b45.table.json', 'sha256': '6dcb87ef559cf12b0b45bb5b4a6328059a41eeca81d1ff4518877f34414e817b', 'size': 1422517}",0.10762112184095037,2.640101660727141
trial_113_joint_alpha64.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-43,1.5,,text_dpp,True,4210.0,0.0,1771180948.4172716,{'runtime': 4210},0.14039420142769812,21.03815026640892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.685,0.69,0.69,0.695,0.7,0.7,0.7,0.53,0.575,0.595,0.62,0.645,0.65,0.655,0.68,"{'_latest_artifact_path': 'wandb-client-artifact://nbnshgrcexoe4404brqcbmhb8ofyxu8zimcmnpnf0r8bxtu4bqhv4lgm35jmxw0ccz255hi7kn4vjs9hp9tshtbzaowzt1woofh391pwwdod4kvrlr2ht4tx7v5jty4t:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://iqwsp1mskggisarcl0aswc1tvbdap793f1klcnke3l5ww3y08v2wpe3ksij6610ewco42638vlvulcvswwc5bvf4ze6k2vod3748do6ct0ayxf7m21zt0v31z2a7b4um/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_39d9668594c261f1c341.table.json', 'sha256': '39d9668594c261f1c341dc39b27987b57e5d69384d1f67bde57935a1797cfadb', 'size': 1446663}",0.09031693183569352,2.706061888678014
trial_114_joint_alpha64.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-29,2.0,,text_dpp,True,4149.0,0.0,1771182052.037243,{'runtime': 4149},0.22245749279856683,20.73625119328499,1.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.355,0.665,0.675,0.7,0.715,0.72,0.725,0.74,0.465,0.515,0.565,0.6,0.625,0.65,0.655,0.66,"{'_latest_artifact_path': 'wandb-client-artifact://lba4k4hkuafgympulf8rxvzf798d1qhtbthln9g3ix1fibp37aqcbgee43ox86wrjepr35dc71h4zks2tqwfvc7zkuute07uy2pd9bm3htyi7qtk71ojq7tlk8wo1yie:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://6bcjp2la5dh9oviohs5axvgd2z5puq41kk6d15v1vh66ybdks36rjt1bfjsnvic56ykuje5747cr1r0vli0b4miwg2icy46m2tkmotdy3snhyit86mk9r8jr5sh56bzs/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_f1b6bb2d5bddd0a5bc5c.table.json', 'sha256': 'f1b6bb2d5bddd0a5bc5ce0b0a3dfd7a707b4a04b7a875ad7327bee0fd94017b3', 'size': 1460608}",0.09533880517579768,2.676510949392473
trial_115_joint_alpha128.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-43,0.0,,text_dpp,True,3543.0,0.0,1771184497.744511,{'runtime': 3543},0.12400949642062188,17.702637543678282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.64,0.645,0.65,0.66,0.66,0.665,0.665,0.5,0.53,0.565,0.585,0.595,0.595,0.6,0.625,"{'_latest_artifact_path': 'wandb-client-artifact://1wjomfh01skgrt5koch8e9m568ji7gfpkgurza3siwb8i8cpe82z1zai6qwsvheu523kd4ladnn50jc26ncoenq2tjq5h2d87qvxku0gle899rcjagywwn9ceb1vx659:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://2b7zxowt0ugis364zd9k6ppdznecn70q2fxbfjm6rjgg3ktjrtltpq2k1udml4bytvvifztpphtlsagbv0ov7c75ypoixfrwyhl3qms99s3rkxfgvm8v46a0vxke286j/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_bac1e387ff648966936a.table.json', 'sha256': 'bac1e387ff648966936a392370e2d060a78505497b725936e4a39975f57dbfea', 'size': 1427567}",0.07966856334242914,2.332704201175322
trial_46_batched_orth_alpha64.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/16-25-58,1.0,,text_dpp,True,4734.0,0.0,1771185838.020696,{'runtime': 4734},0.19839994758367535,23.61088356971741,0.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.525,0.83,0.84,0.845,0.85,0.855,0.86,0.87,0.64,0.74,0.76,0.785,0.8,0.81,0.82,0.825,"{'_latest_artifact_path': 'wandb-client-artifact://dq5s3vpqtu1wz3zy06ultmlfyu9u3pr54dekfgvmvjzw8r9oji6zzu3sw9s3q1da5aaek7othbl0ym0dmnu52w6n12vt72nqu3feukrzxatys6iby824hc7k9nbtt7fv:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://36gde9mbx08xy0ffu20i6y6sp246b481xzvskywqbrd766jo3wyh1vmt9t035yt4aux2dlqh5igaoodeb08auf56mdom5kisb07o3m6k0o6h2q78pfha9dfne28jqpg3/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_05686ce05918b889e293.table.json', 'sha256': '05686ce05918b889e293ccc29fc4f18f66c2dcaa131b021291b101616b2cc50d', 'size': 1420063}",0.10823682175823642,2.638327349756059
trial_116_joint_alpha128.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-13/13-15-29,0.5,,text_dpp,True,4161.0,0.0,1771186220.4223588,{'runtime': 4161},0.12423687964677813,20.797263954877852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.64,0.645,0.65,0.66,0.66,0.665,0.665,0.5,0.53,0.565,0.585,0.595,0.595,0.6,0.625,"{'_latest_artifact_path': 'wandb-client-artifact://k5szn35iaj2bfjbo7sqowge0uxcx35hwy70xvpl7zn8wilm5y219u7u7mudv0v6gl34dzyelyoncpj6rr6nqbb6b2s3f0snrj2j5ny38bvqkjzwmiq5vfag3ez735vka:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://94twez3djb5uc05trtlvdr3gx4puuvp3w1t1edhsdbdj23jbobpllltveaqadphumjsp3hoj62ozr9bpm4ms16hiv0o6irc9opp1n705xe8xm4u68j2jt0oqykm8wxmx/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_60e4aa20d8165443ab1c.table.json', 'sha256': '60e4aa20d8165443ab1cab66e6b17bb7c6336ae8959b42bfa19d6a4769813eda', 'size': 1427603}",0.07966091670239768,2.6931023322469057
